itemName,year,avgPrice
Captain Morgan Black Spiced,2018,3.946078431372549
Captain Morgan Black Spiced,2012,6.62043795620438
Captain Morgan Black Spiced,2016,4.014009471191792
Captain Morgan Black Spiced,2017,3.904570970328789
Captain Morgan Black Spiced,2014,4.155935613682092
Captain Morgan Black Spiced,2013,5.1600188442211055
Captain Morgan Black Spiced,2015,4.181782334384858
Captain Morgan Black Spiced,2020,3.6190944881889764
Captain Morgan Black Spiced,2019,3.7273798303487276
Compass Box Orangerie Whiskey,2013,4.5
Jagermeister w/Flask,2012,10.390776699029127
Jagermeister w/Flask,2015,16.251655629139073
Jagermeister w/Flask,2013,11.891826923076923
Jagermeister w/Flask,2014,15.064903846153847
Sugarlands Shine Mark Rogers American Peach,2018,18.0
Sugarlands Shine Mark Rogers American Peach,2019,6.75
Sugarlands Shine Mark Rogers American Peach,2020,7.2
Fleischmanns 80prf Vodka,2020,20.993905936334958
Fleischmanns 80prf Vodka,2019,19.811696113074202
Uv Orange Vodka,2017,1.3125
Uv Orange Vodka,2015,4.436084142394822
Uv Orange Vodka,2012,5.822681704260652
Uv Orange Vodka,2013,5.004357798165137
Uv Orange Vodka,2016,4.709595959595959
Uv Orange Vodka,2014,4.490056818181818
SOOH Jinro Chamisul Soju,2019,34.2
SOOH Jinro Chamisul Soju,2020,10.4375
La Hechicera Aged Rum,2018,1.8061224489795917
La Hechicera Aged Rum,2019,4.416666666666667
La Hechicera Aged Rum,2017,1.6153846153846154
Smooth Ambler Old Scout,2019,4.5
Don Q Mojito,2019,9.0
Don Q Mojito,2015,15.75
Kalani Coconut Liqueur,2012,9.0
Ole Smoky Apple Pie Moonshine Mini,2018,2.5500000000000003
Western Son Blueberry Vodka Mini,2018,0.1352760736196319
Western Son Blueberry Vodka Mini,2017,0.13380952380952382
Prichard's Sweet Lucy Bourbon Cream Liqueur,2013,4.5
Don Julio Blanco Mini,2018,0.4308823529411765
Don Julio Blanco Mini,2020,0.3
Don Julio Blanco Mini,2019,0.75
360 Red Delicious Apple Vodka,2018,18.0
360 Red Delicious Apple Vodka,2017,18.0
Goslings Black Seal,2020,4.069526627218935
Goslings Black Seal,2019,4.576086956521739
Members Mark Spiced Rum,2018,504.0
Members Mark Spiced Rum,2020,504.0
Members Mark Spiced Rum,2019,513.3333333333334
Appleton White,2016,10.5
Deep Eddy Lemon Mini,2015,2.5379501385041547
Deep Eddy Lemon Mini,2019,1.7610320284697503
Deep Eddy Lemon Mini,2017,2.6948640483383666
Deep Eddy Lemon Mini,2018,2.444670050761419
Deep Eddy Lemon Mini,2020,0.31588310038119455
Deep Eddy Lemon Mini,2016,2.70706436420722
Russian Standard Original Vodka,2019,4.625
Russian Standard Original Vodka,2020,4.22583081570997
Jose Cuervo Sparkling Paloma 4pk Cans,2015,6.962962962962963
Jose Cuervo Sparkling Paloma 4pk Cans,2018,5.870344827586206
Jose Cuervo Sparkling Paloma 4pk Cans,2017,5.741538461538461
Jose Cuervo Sparkling Paloma 4pk Cans,2016,5.163636363636362
Trader Vic's Macadamia Nut Liqueur,2017,5.375
Trader Vic's Macadamia Nut Liqueur,2014,5.625
Trader Vic's Macadamia Nut Liqueur,2016,6.5
Trader Vic's Macadamia Nut Liqueur,2012,4.5
Trader Vic's Macadamia Nut Liqueur,2018,5.25
Trader Vic's Macadamia Nut Liqueur,2015,7.9411764705882355
Trader Vic's Macadamia Nut Liqueur,2013,5.4
Absolut Nightlife,2015,40.545918367346935
Seagram's Twisted Pineapple Gin,2014,18.0
Seagram's Twisted Pineapple Gin,2013,9.0
Three Olives Apple Pear,2017,3.1425619834710745
Three Olives Apple Pear,2016,4.1923076923076925
Three Olives Apple Pear,2018,2.1472602739726026
Three Olives Apple Pear,2019,13.5
Dekuyper Red Apple Schnapps,2013,11.01923076923077
Dekuyper Red Apple Schnapps,2012,8.85576923076923
HA Bourbon Small Batch Multi-Pack,2018,0.8365384615384616
Jack Daniel's Winter Jack,2016,9.0
Jack Daniel's Winter Jack,2018,18.0
Oxtails Rum Punch,2019,13.931372549019608
Oxtails Rum Punch,2020,10.648305084745763
Hacienda Vieja Blanco Tequila,2017,9.0
Johnnie Walker Discovery Pack,2018,1.3979591836734695
Johnnie Walker Discovery Pack,2019,1.2
Bulleit Bourbon w/2 glasses,2019,5.664893617021277
Powers 3 Swallow,2019,4.5
Powers 3 Swallow,2020,6.0
HA Orphan Barrel Foragers Keep 26YR,2019,1.125
Imported Vodkas,2018,12.695333333333334
Imported Vodkas,2019,14.2904
Imported Vodkas,2020,16.678571428571427
The Shinobu Blended Whisky,2020,3.088235294117647
Absolut w/Cranberry Juice,2013,11.91891891891892
FrappaChata 100ml Original Dispenser Pack,2018,4.363636363636363
FrappaChata 100ml Original Dispenser Pack,2019,3.2
Effen Black Cherry w/Glass,2012,2.25
Veev Acai,2019,4.5
Veev Acai,2018,15.0
Veev Acai,2013,9.642857142857142
Veev Acai,2017,16.5
Veev Acai,2015,9.0
Veev Acai,2016,16.5
Veev Acai,2012,6.0
Veev Acai,2014,9.46875
Crown Royal Hand Selected Barrel #2500,2015,171.0
Leblon Cachaca,2015,3.172360248447205
Leblon Cachaca,2012,27.0
Leblon Cachaca,2013,10.25
Leblon Cachaca,2014,6.880434782608695
Leblon Cachaca,2017,2.8620689655172415
Leblon Cachaca,2020,3.3536585365853657
Leblon Cachaca,2018,3.621761658031088
Leblon Cachaca,2019,4.407954545454546
Leblon Cachaca,2016,2.740740740740741
Rain Mango,2017,5.78125
Rain Mango,2016,3.5795454545454546
Bird Dog Peach w/ BBQ Sauce,2015,3.6964285714285716
Mccormick Vodka Pet,2015,12.225528801629931
Mccormick Vodka Pet,2014,12.087385859639966
Mccormick Vodka Pet,2013,11.934432439919659
Mccormick Vodka Pet,2012,11.616813771728875
Mccormick Vodka Pet,2018,12.187831258224517
Mccormick Vodka Pet,2016,12.085598981465035
Mccormick Vodka Pet,2017,12.387265709936942
Mccormick Vodka Pet,2019,12.167636507517805
Seagrams VO Canadian Whiskey Mini,2014,0.6
Seagrams VO Canadian Whiskey Mini,2013,0.6
Bols Amaretto Liqueur,2017,9.0
Bols Amaretto Liqueur,2019,10.8
Jim Beam Traveler,2018,6.484164420485175
Jim Beam Traveler,2017,7.046111665004985
Jim Beam Traveler,2015,6.9497918834547345
Jim Beam Traveler,2013,5.5936254980079685
Jim Beam Traveler,2014,6.9530338389731625
Jim Beam Traveler,2016,7.000241080038573
Jim Beam Traveler,2012,5.9438131313131315
Templeton 4YR Rye w/2 Tumbler Glasses,2017,3.720967741935484
Templeton 4YR Rye w/2 Tumbler Glasses,2018,18.806818181818183
Templeton 4YR Rye w/2 Tumbler Glasses,2016,5.592233009708738
Cruzan Banana Rum,2014,16.41176470588235
Cruzan Banana Rum,2013,11.25
Cruzan Banana Rum,2018,8.25
Cruzan Banana Rum,2016,13.0
Cruzan Banana Rum,2017,15.75
Cruzan Banana Rum,2015,18.875
Cruzan Banana Rum,2012,10.5
Paramount Creme de Menthe Green,2019,4.188805970149254
Paramount Creme de Menthe Green,2020,3.7550251256281406
Paramount Creme de Menthe Green,2018,4.931532663316583
Suze D'Autrefois DISCO,2016,6.0
Hooters Gin,2020,12.0
Resilient Bourbon Whiskey,2019,4.5
Seagrams V.o. Bl Canadian Whisky,2016,4.679965415019763
Seagrams V.o. Bl Canadian Whisky,2014,5.32360347985348
Seagrams V.o. Bl Canadian Whisky,2012,5.568809874723655
Seagrams V.o. Bl Canadian Whisky,2018,4.601496546431313
Seagrams V.o. Bl Canadian Whisky,2013,5.488711001642036
Seagrams V.o. Bl Canadian Whisky,2015,4.761996378451788
Seagrams V.o. Bl Canadian Whisky,2017,4.865870032223416
Yellowstone Bourbon,2013,10.5
Salute American Vodka,2014,3.8841463414634148
Salute American Vodka,2015,4.4625
Lombardi Limonata Red Raspberry Lemonade,2019,2.4375
Lombardi Limonata Red Raspberry Lemonade,2018,4.144230769230769
Chareau Aloe Liqueur,2019,4.5
Chareau Aloe Liqueur,2020,9.0
Chareau Aloe Liqueur,2017,9.0
UV Candy Bar DISCO,2017,2.9272629310344827
UV Candy Bar DISCO,2016,3.0197368421052633
Kumosabe Nigori- Double Barrel,2016,13.125
Private First Class,2018,10.488095238095237
Private First Class,2019,6.408088235294118
Private First Class,2020,5.383474576271187
Atlantico Gran Reserva,2018,4.5
Atlantico Gran Reserva,2020,4.5
Deleon Platinum,2020,18.0
Skyy Vodka Miniature,2014,0.5
"\"Bacardi U.S.A.",2014,16.16119565217391
"\"Bacardi U.S.A.",2013,16.479090909090903
"\"Bacardi U.S.A.",2012,16.379375
"\"Bacardi U.S.A.",2016,9.292307692307691
"\"Bacardi U.S.A.",2015,15.21188034188034
Blue Ox Gin,2020,11.341911764705882
Blue Ox Gin,2019,12.861517367458866
Blue Ox Gin,2018,16.80701754385965
Johnnie Walker Blue w/2 Glasses,2019,1.326086956521739
Johnnie Walker Blue w/2 Glasses,2018,1.6612903225806452
Johnnie Walker Blue w/2 Glasses,2014,3.75
Johnnie Walker Blue w/2 Glasses,2013,1.8392857142857142
Johnnie Walker Blue w/2 Glasses,2017,2.25
Johnnie Walker Blue w/2 Glasses,2015,5.0227272727272725
Johnnie Walker Blue w/2 Glasses,2016,3.085714285714286
Amrut Old Port Rum,2016,9.0
Pallini Lemoncello,2014,15.0
Pallini Lemoncello,2015,9.0
Pallini Lemoncello,2012,27.0
Pallini Lemoncello,2013,18.0
Mezcal Amaras,2017,6.75
Mezcal Amaras,2016,4.5
Mezcal Amaras,2019,4.5
Pearl 80prf PET,2020,12.49638989169675
Pearl 80prf PET,2019,10.171875
Dekuyper Blustery Peppermint Burst Schnapps,2016,6.041296625222025
Dekuyper Blustery Peppermint Burst Schnapps,2014,6.2155813953488375
Dekuyper Blustery Peppermint Burst Schnapps,2015,6.238624873609707
Dekuyper Blustery Peppermint Burst Schnapps,2013,6.058753943217666
Dekuyper Blustery Peppermint Burst Schnapps,2017,1.375
Dekuyper Blustery Peppermint Burst Schnapps,2012,5.983451536643026
Baileys Strawberries & Cream Mini,2018,0.11254980079681272
Baileys Strawberries & Cream Mini,2020,0.10354838709677422
Baileys Strawberries & Cream Mini,2019,1.9520958083832336
Jose Cuervo Platino Reserva De La Familia,2016,6.75
Jose Cuervo Platino Reserva De La Familia,2014,4.5
Jose Cuervo Platino Reserva De La Familia,2015,4.5
Jose Cuervo Platino Reserva De La Familia,2012,3.875
DUNKEL CORPORATION / Iowa Distilling,2020,1.0
Buchanan Deluxe 12YR,2020,5.16963963963964
Buchanan Deluxe 12YR,2019,5.256662870159452
Torres 5 Solera Selecta,2015,7.875
Torres 5 Solera Selecta,2014,16.65
Torres 5 Solera Selecta,2016,22.5
Torres 5 Solera Selecta,2012,12.0
Torres 5 Solera Selecta,2013,13.5
Torres 5 Solera Selecta,2017,9.0
Torres 5 Solera Selecta,2019,9.0
Kirkland Signature 12YR Blended Scotch Whisky,2017,462.0
Kirkland Signature 12YR Blended Scotch Whisky,2018,441.0
Kirkland Signature 12YR Blended Scotch Whisky,2016,924.0
Rumchata Iced Coffee Pack,2015,9.02803738317757
Rumchata Iced Coffee Pack,2014,13.271820448877806
Talisker Single Malt Scotch 10yr,2013,8.035714285714286
St. Germain Liqueur,2017,2.129275362318841
St. Germain Liqueur,2018,1.4633962264150944
St. Germain Liqueur,2019,1.536
Calumet Farm 14 Year Old Bourbon,2020,2.732142857142857
Absolut Cherrykran,2014,3.3153846153846156
Absolut Cherrykran,2012,4.10091743119266
Absolut Cherrykran,2015,3.428066037735849
Absolut Cherrykran,2013,3.3410757946210268
Absolut Cherrykran,2016,3.71484375
Evan Williams Honey,2017,3.533132530120482
Evan Williams Honey,2016,3.7922810060711187
Evan Williams Honey,2013,4.173144104803494
Evan Williams Honey,2019,3.6354679802955663
Evan Williams Honey,2012,4.09
Evan Williams Honey,2015,3.934652278177458
Evan Williams Honey,2020,4.11
Evan Williams Honey,2018,3.4497354497354498
Evan Williams Honey,2014,3.928836633663366
Bird Dog Blackberry Lemonade RTD,2018,8.352112676056338
Red Stag Hardcore Cider,2013,7.007246376811594
Red Stag Hardcore Cider,2015,3.0929203539823007
Red Stag Hardcore Cider,2014,3.85
Captain Morgan Original Spiced,2017,10.632941068309277
Captain Morgan Original Spiced,2016,10.499469871001944
Captain Morgan Original Spiced,2014,11.428514270472126
Captain Morgan Original Spiced,2020,16.209470864806534
Captain Morgan Original Spiced,2018,10.695718344155845
Captain Morgan Original Spiced,2013,12.025536829497819
Captain Morgan Original Spiced,2012,11.18861279170268
Captain Morgan Original Spiced,2019,14.308300989107298
Captain Morgan Original Spiced,2015,11.256337108013938
Cardenal Mendoza Carta Real,2017,2.25
OLE SMOKY TENNESSEE BOURBON BALL,2020,9.0
Pig's Nose Scotch,2018,6.3
Pig's Nose Scotch,2017,4.5
Pig's Nose Scotch,2019,6.75
New Amsterdam Gin Mini,2013,0.8999999999999999
New Amsterdam Gin Mini,2015,3.4354838709677415
New Amsterdam Gin Mini,2014,1.545454545454545
Metaxa 7 Star Amphora,2012,9.0
Metaxa 7 Star Amphora,2014,9.0
Metaxa 7 Star Amphora,2016,9.0
Metaxa 7 Star Amphora,2015,9.0
Metaxa 7 Star Amphora,2017,9.0
Metaxa 7 Star Amphora,2018,9.0
UV Blue Raspberry Vodka Mini,2018,2.833052985702271
UV Blue Raspberry Vodka Mini,2017,2.8200346921075456
Crown Royal Cask 16(DNO),2012,4.5
Benromach 10YR,2018,1.774390243902439
Benromach 10YR,2017,4.5
Benromach 10YR,2015,4.5
Benromach 10YR,2019,1.0714285714285714
Bunnahabhain 12YR,2014,1.986842105263158
Bunnahabhain 12YR,2016,4.5
Bunnahabhain 12YR,2019,5.25
Bunnahabhain 12YR,2018,6.0
Bunnahabhain 12YR,2020,6.0
Bunnahabhain 12YR,2015,1.4285714285714286
Bunnahabhain 12YR,2017,4.5
HA Patron Guillermo Del Toro Extra Anejo & Orange,2018,1.0227272727272727
HA Dubliner Irish Whiskey 10YR,2017,4.5
Dekuyper Luscious Peachtree,2018,10.08012709572742
Dekuyper Luscious Peachtree,2016,9.963535975375144
Dekuyper Luscious Peachtree,2020,11.193027139874738
Dekuyper Luscious Peachtree,2019,10.785036935704511
Dekuyper Luscious Peachtree,2017,10.119100773091006
Trakal Spirit of Patagonia,2019,4.5
UV Red Cherry,2018,6.469897959183673
UV Red Cherry,2020,6.566612729234088
UV Red Cherry,2019,6.519355711965349
HA Makers Mark Justify Label,2018,1.445945945945946
After All Chocolate,2019,1.25
After All Chocolate,2018,1.5
Frangelico w/French Press,2020,3.75
Frangelico w/French Press,2019,2.9488636363636362
Stillhouse Apple Crisp Whiskey,2019,2.4884615384615385
Stillhouse Apple Crisp Whiskey,2017,3.2101366742596813
Stillhouse Apple Crisp Whiskey,2018,2.7364864864864864
Stoli Lime Mini,2019,0.13194444444444442
Stoli Lime Mini,2020,0.18493150684931503
Smirnoff Cherry,2014,4.066558441558442
Smirnoff Cherry,2020,5.507006369426752
Smirnoff Cherry,2016,4.028150826446281
Smirnoff Cherry,2019,5.598448108632396
Smirnoff Cherry,2015,3.8832752613240418
Smirnoff Cherry,2017,4.799137104506232
Smirnoff Cherry,2018,4.855970149253731
Don Pedro Brandy,2017,9.0
Peychauds Aperitivo,2020,18.0
Glenfiddich 12YR,2020,1.0776
Glenfiddich 12YR,2019,1.2432075471698116
Fleischmann's Dry Gin,2017,7.621890547263682
Fleischmann's Dry Gin,2015,7.023985239852398
Fleischmann's Dry Gin,2013,6.855123674911661
Fleischmann's Dry Gin,2016,6.7837259100642395
Fleischmann's Dry Gin,2018,7.28361858190709
Fleischmann's Dry Gin,2014,6.704745166959579
Fleischmann's Dry Gin,2012,7.18111753371869
Fleischmann's Dry Gin,2019,7.577060931899641
Pernod Ricard USA/Austin Nichols,2014,4.1521739130434785
Pernod Ricard USA/Austin Nichols,2012,3.1016949152542375
Pernod Ricard USA/Austin Nichols,2016,16.625
Pernod Ricard USA/Austin Nichols,2013,4.372549019607843
Pernod Ricard USA/Austin Nichols,2015,4.927272727272728
Svedka Rose Mini,2020,0.11120689655172412
Svedka Rose Mini,2019,0.12
Dekuyper Peachtree,2016,15.698305084745762
Dekuyper Peachtree,2013,14.059428865448933
Dekuyper Peachtree,2017,1.95
Dekuyper Peachtree,2012,13.743589743589743
Dekuyper Peachtree,2015,15.243553008595988
Dekuyper Peachtree,2014,14.98858574610245
Mr. Boston Peppermint Schnapps,2016,18.0
Mr. Boston Peppermint Schnapps,2015,15.0
Mr. Boston Peppermint Schnapps,2014,18.0
Mr. Boston Peppermint Schnapps,2018,9.0
Mr. Boston Peppermint Schnapps,2020,8.470588235294118
Wild Turkey Shaker Gift Set,2012,5.286585365853658
David Nicholson Reserve HA,2016,7.467391304347826
Paramount Anisette DISCO,2016,9.0
Paramount Gold Rum PET,2018,7.061079545454546
Paramount Gold Rum PET,2019,7.072429906542056
Paramount Gold Rum PET,2020,6.871764705882353
Christian Bros Brandy PET,2018,6.004601226993865
Christian Bros Brandy PET,2019,6.12625250501002
Christian Bros Brandy PET,2020,6.026069518716578
Ole Smoky Butter Pecan Moonshine,2020,7.875
Three Olives Fresh Watermelon,2019,3.4375
Three Olives Fresh Watermelon,2017,4.813953488372093
Three Olives Fresh Watermelon,2018,2.1023622047244093
Stolichnaya Razberi,2020,8.782714054927302
Stolichnaya Razberi,2017,9.797900968783638
Stolichnaya Razberi,2015,1.5
Stolichnaya Razberi,2018,9.520768431983385
Stolichnaya Razberi,2019,9.626651982378855
Stolichnaya Razberi,2016,10.492294520547945
Stolichnaya Razberi,2014,2.0892857142857144
Tinkermans Bright Complex Gin 6-750ML,2020,2.9563953488372094
Fireball Cinnamon Whiskey,2016,18.969501755926245
Fireball Cinnamon Whiskey,2017,15.956821011204363
Fireball Cinnamon Whiskey,2020,13.245691645841823
Fireball Cinnamon Whiskey,2018,15.328564740252443
Fireball Cinnamon Whiskey,2019,15.061005597760873
Prichard's Sweet Lucy Cream,2014,2.25
Prichard's Sweet Lucy Cream,2013,3.1875
Deleon Reposado,2018,4.5
Deleon Reposado,2016,4.5
Deleon Reposado,2017,4.5
Aviation American Gin Mini,2019,0.25
Jim Beam Single Barrel Buy the Barrel,2018,153.0
Cedar Ridge Short's Whiskey,2019,5.375
Cedar Ridge Short's Whiskey,2018,5.9333810888252145
Cedar Ridge Short's Whiskey,2016,6.230769230769231
Cedar Ridge Short's Whiskey,2017,7.03441011235955
Canadian Club Dock 57 Mini DNO,2014,0.0
Jim Beam Kentucky Fire Mini,2017,2.6139180171591994
Jim Beam Kentucky Fire Mini,2018,2.8054277828886844
Jim Beam Kentucky Fire Mini,2020,0.24908069458631263
Jim Beam Kentucky Fire Mini,2019,1.161733128834356
Jim Beam Kentucky Fire Mini,2014,4.271428571428571
Jim Beam Kentucky Fire Mini,2015,3.081130355515041
Jim Beam Kentucky Fire Mini,2016,3.041005291005291
Leroux Polish Blackby Brandy,2016,60.0
Juarez Gold Tequila,2016,1.0
Crown Royal 75th Anniversary,2014,3.1549815498154983
Crown Royal 75th Anniversary,2016,1.56875
Crown Royal 75th Anniversary,2015,1.827092511013216
Tarantula Ready To Drink Blue Margarita,2020,8.575
El Tesoro Anejo,2019,2.328125
El Tesoro Anejo,2020,2.1294642857142856
HA Sazerac 18YR Rye,2016,0.75
HA Sazerac 18YR Rye,2018,0.75
HA Sazerac 18YR Rye,2017,0.75
HA Sazerac 18YR Rye,2019,0.75
Evan Williams Black Mini,2020,8.0
Elijah Craig 18yr Single Barrel HA,2012,4.5
Elijah Craig 18yr Single Barrel HA,2015,0.75
Hennessy Black,2019,2.025062893081761
Hennessy Black,2018,2.2809962168978566
Hennessy Black,2017,2.120972222222222
Hennessy Black,2016,2.0244827586206897
Hennessy Black,2020,2.4444062947067238
Gjergj Kastrioti Skenderbeu V.S Konjak,2016,3.0
Gjergj Kastrioti Skenderbeu V.S Konjak,2017,6.0
Jim Beam Cubs Edition,2018,20.82439024390244
Jim Beam Cubs Edition,2019,16.648477157360407
Jim Beam Cubs Edition,2020,50.75
Hawkeye Vodka Mini,2020,0.31011455032902707
Hawkeye Vodka Mini,2019,1.7976502445842066
Hawkeye Vodka Mini,2018,2.996535796766744
Codigo 1530 Tequila Anejo,2020,2.25
Bols Butterscotch Schnapps,2016,12.0
Ciroc Red Berry Vodka,2012,4.160587475790833
Popov Vodka 80 Prf Traveler,2016,7.870535714285714
Popov Vodka 80 Prf Traveler,2013,7.932065217391305
Popov Vodka 80 Prf Traveler,2014,7.810582822085889
Popov Vodka 80 Prf Traveler,2012,8.033410138248849
Popov Vodka 80 Prf Traveler,2017,8.295938748335553
Popov Vodka 80 Prf Traveler,2018,7.507942511346445
Popov Vodka 80 Prf Traveler,2015,7.8523550724637685
Macallan Rare Cask HA,2015,2.073529411764706
Macallan Rare Cask HA,2016,1.8125
St. Elizabeth Allspice Dram,2017,3.5625
St. Elizabeth Allspice Dram,2019,3.75
St. Elizabeth Allspice Dram,2018,3.975
DeKuyper Buttershots,2020,10.5
DeKuyper Buttershots,2015,9.0
DeKuyper Buttershots,2013,9.0
DeKuyper Buttershots,2014,9.0
Uv Cake Vodka,2014,4.036562303004833
Uv Cake Vodka,2015,3.7233297985153766
Uv Cake Vodka,2016,3.47402098797031
Uv Cake Vodka,2018,4.53384476534296
Uv Cake Vodka,2013,5.0427679500520295
Uv Cake Vodka,2017,4.415458937198068
Uv Cake Vodka,2012,7.175811381167224
St. Brendan's Salted Caramel Liqueur,2015,3.9
St. Brendan's Salted Caramel Liqueur,2016,4.083333333333333
Kinky Ruby,2020,3.4269662921348316
Kinky Ruby,2019,3.170886075949367
Outerspace Mini,2016,1.1167883211678833
Outerspace Mini,2017,1.1666666666666667
Outerspace Mini,2018,1.0833333333333333
Hennessy VSOP Privilege,2019,5.179493801652892
Hennessy VSOP Privilege,2016,3.3709386281588447
Hennessy VSOP Privilege,2017,3.742156862745098
Hennessy VSOP Privilege,2018,4.885604113110539
Hennessy VSOP Privilege,2020,4.165478615071283
Tortilla Gold Tequila,2018,4.051810865191147
Tortilla Gold Tequila,2016,3.8866822429906542
Tortilla Gold Tequila,2019,4.421965317919075
Tortilla Gold Tequila,2017,4.3215
Absolut Colors,2019,9.0
Tooters Apple-Tini Mini,2017,1.4480685358255447
Tooters Apple-Tini Mini,2018,1.2256892230576444
Tooters Apple-Tini Mini,2019,1.3247311827956991
Tooters Apple-Tini Mini,2020,1.5021604938271602
Tooters Apple-Tini Mini,2016,1.753697478991597
Pinnacle Cucumber,2019,3.5172413793103448
Pinnacle Cucumber,2017,4.30982905982906
Pinnacle Cucumber,2018,3.456896551724138
Pinnacle Cucumber,2015,5.01796875
Pinnacle Cucumber,2016,4.344512195121951
360 Sorrento Lemon Vodka Mini,2019,0.1760869565217391
360 Sorrento Lemon Vodka Mini,2012,1.0
360 Sorrento Lemon Vodka Mini,2020,0.1388888888888889
